Left Side,Arpeggios,1 Octave,"Thumb Position, 12 Keys",Feuillard (1919),"p. 36, Exercise 27",,x
Left Side,Arpeggios,1 Octave,Broken Chord Exercises,Feuillard (1919),"p. 34, Exercise 25, no. 4",x,
Left Side,Arpeggios,1 Octave,Broken Chord Exercises,Grützmacher (1909),"p. 7, Exercises 10–12",,
Left Side,Arpeggios,1 Octave,Broken Chord Exercises,Grützmacher (1909),"p. 23, Exercises 14–15",x,x
Left Side,Arpeggios,1 Octave,Broken Chord Exercises,Raynal (1920),"p. 12, Exercise 36",x,
Left Side,Arpeggios,1 Octave,Broken Chord Exercises,Raynal (1920),"p. 15, Exercise 50",,x
Left Side,Arpeggios,1 Octave,Broken Chord Exercises,Raynal (1920),"pp. 19–20, Exercises 57–58",,x
Left Side,Arpeggios,1 Octave,Broken Chord Exercises,Schröder (1876),"p. 14, Exercises 15–16, 21–22",,x
Left Side,Arpeggios,1 Octave,Broken Chord Exercises,Smith (1974),"p. 26, Ex. 34",,x
Left Side,Arpeggios,1 Octave,Broken Chord Exercises,Smith (1974),"p. 27, Ex. 35",,x
Left Side,Arpeggios,2 Octave,,Cossmann [1876],p. 12–15,,x
Left Side,Arpeggios,2 Octave,,Feuillard (1919),"pp. 12–13, Exercise 11",,
Left Side,Arpeggios,2 Octave,,Galamian/Jensen (1994),"pp. 9–10, Arpeggios in Two Octaves",,
Left Side,Arpeggios,2 Octave,,Gruet [1901],"p. 6, no. 10",,
Left Side,Arpeggios,2 Octave,,Klengel [1902-1907] vol. 1,"p. 7, Triads through Two Octaves",,
Left Side,Arpeggios,2 Octave,Single String,Feuillard (1919),"p. 22, Exercise 18",,x
Left Side,Arpeggios,2 Octave,Single String,Galamian/Jensen (1994),"pp. 92–95, Arpeggios on One String",,
Left Side,Arpeggios,2 Octave,Single String,Magg (1965),"pp. 48–49, Arpeggios, Exercises a–c",x,x
Left Side,Arpeggios,2 Octave,Single String,Smith (1974),"p. 26, Ex. 33, no. 2",,x
Left Side,Arpeggios,2 Octave,Augmented ,Feuillard (1919),"p. 33, Exercise 23",x,x
Left Side,Arpeggios,2 Octave,Diminished Sevenths,Galamian/Jensen (1994),"p. 96, Diminished Sevenths",,
Left Side,Arpeggios,2 Octave,Dominant Sevenths,Galamian/Jensen (1994),"p. 97, Dominant Sevenths",,
Left Side,Arpeggios,2 Octave,Thumb Position,Galamian/Jensen (1994),"pp. 76–84, Arpeggios in One Position",x,
Left Side,Arpeggios,2 Octave,Broken Chord Exercises,Feuillard (1919),"p. 32, Exercise 22, no. 1, 4, 5",x,x
Left Side,Arpeggios,2 Octave,Broken Chord Exercises,Feuillard (1919),"p. 34, Exercise 25, no. 4",,
Left Side,Arpeggios,2 Octave,Broken Chord Exercises,Fitzenhagen (1906),"p. 28, Exercises 3–4",,x
Left Side,Arpeggios,2 Octave,Broken Chord Exercises,Gruet [1901],"p. 33, Arpèges de l'Accord Parfait",,
Left Side,Arpeggios,2 Octave,Broken Chord Exercises,Gruet [1901],"p. 34, Arpèges de l'Accord Parfait",,
Left Side,Arpeggios,2 Octave,Broken Chord Exercises,Gruet [1901],"p. 35, Arpèges de l'Accord Parfait",x,
Left Side,Arpeggios,2 Octave,Broken Chord Exercises,Gruet [1901],"p. 37, Arpèges de l'Accord Parfait",,
Left Side,Arpeggios,2 Octave,Broken Chord Exercises,Gruet [1901],"p. 39, Arpèges de l'Accord Parfait",,
Left Side,Arpeggios,2 Octave,Broken Chord Exercises,Gruet [1901],"p. 40, Arpèges de l'Accord Parfait",,
Left Side,Arpeggios,2 Octave,Broken Chord Exercises,Gruet [1901],"p. 42, Arpèges de l'Accord Parfait",,
Left Side,Arpeggios,2 Octave,Broken Chord Exercises,Gruet [1901],"p. 43, Arpèges de l'Accord Parfait",x,
Left Side,Arpeggios,2 Octave,Broken Chord Exercises,Gruet [1901],"p. 44, Arpèges de l'Accord Parfait",x,
Left Side,Arpeggios,2 Octave,Broken Chord Exercises,Gruet [1901],"p. 45, Arpèges de l'Accord Parfait",x,
Left Side,Arpeggios,2 Octave,Broken Chord Exercises,Gruet [1901],"p. 46, Arpèges de l'Accord Parfait",,
Left Side,Arpeggios,2 Octave,Broken Chord Exercises,Gruet [1901],"p. 48, Arpèges de l'Accord Parfait",,
Left Side,Arpeggios,2 Octave,Broken Chord Exercises,Gruet [1901],"p. 49, Arpèges de l'Accord Parfait ",x,
Left Side,Arpeggios,2 Octave,Broken Chord Exercises,Gruet [1901],"p. 50, Arpèges de l'Accord Parfait",x,
Left Side,Arpeggios,2 Octave,Broken Chord Exercises,Gruet [1901],"p. 52, Arpèges de l'Accord Parfait",x,
Left Side,Arpeggios,2 Octave,Broken Chord Exercises,Gruet [1901],"p. 53, Arpèges de l'Accord Parfait",,
Left Side,Arpeggios,2 Octave,Broken Chord Exercises,Gruet [1901],"p. 54, Arpèges de l'Accord Parfait",,
Left Side,Arpeggios,2 Octave,Broken Chord Exercises,Gruet [1901],"p. 55, Arpèges de l'Accord Parfait",,
Left Side,Arpeggios,2 Octave,Broken Chord Exercises,Grützmacher (1909),"pp. 7–8, Exercises 13–17",,
Left Side,Arpeggios,2 Octave,Broken Chord Exercises,Grützmacher (1909),"p. 14, Exercise 10",,
Left Side,Arpeggios,2 Octave,Broken Chord Exercises,Grützmacher (1909),"pp. 16–17, Exercises 10–11",x,
Left Side,Arpeggios,2 Octave,Broken Chord Exercises,Magg (1965),"pp. 48–49, Arpeggios, Exercises a–c",x,x
Left Side,Arpeggios,2 Octave,Broken Chord Exercises,Raynal (1920),"p. 19, Exercises 51–52",x,x
Left Side,Arpeggios,2 Octave,Broken Chord Exercises,Rüdinger (1891),"p. 12, Exercise 29a",,
Left Side,Arpeggios,2 Octave,Broken Chord Exercises,Rüdinger (1891),"p. 42, Exercise 23",,x
Left Side,Arpeggios,2 Octave,Broken Chord Exercises,Rüdinger (1891),"p. 56, Exercise 3",x,
Left Side,Arpeggios,2 Octave,Broken Chord Exercises,Schröder (1876),"p. 16, Exercises 50–61",x,x
Left Side,Arpeggios,3 Octave,,Cossmann [1876],pp. 12–14,,x
Left Side,Arpeggios,3 Octave,,Fitzenhagen (1906),pp. 22–24. Exercises A & B,,x
Left Side,Arpeggios,3 Octave,,Flesch/Boettcher (1918),"pp. 8–131, Exercise 5",x,x
Left Side,Arpeggios,3 Octave,,Galamian/Jensen (1994),"pp. 26–38, Three–Octave Arpeggios",,x
Left Side,Arpeggios,3 Octave,,Rüdinger (1891),"p. 42, Exercise 22",,x
Left Side,Arpeggios,3 Octave,12 Keys: Major,Klengel [1902-1907] vol. 1,"pp. 18–19, Triads through Three Octaves",x,x
Left Side,Arpeggios,3 Octave,12 Keys: Major,Rüdinger (1891),pp. 32–33,,x
Left Side,Arpeggios,3 Octave,12 Keys: Major,Whitehouse and Tabb [n.d.],"p. 5, Arpeggios of the Major and Minor Common Chords",,x
Left Side,Arpeggios,3 Octave,12 Keys: Minor,Klengel [1902-1907] vol. 1,"pp. 18–19, Triads through Three Octaves",x,x
Left Side,Arpeggios,3 Octave,12 Keys: Minor,Rüdinger (1891),pp. 32–33,,x
Left Side,Arpeggios,3 Octave,12 Keys: Minor,Whitehouse and Tabb [n.d.],"p. 5, Arpeggios of the Major and Minor Common Chords",,x
Left Side,Arpeggios,3 Octave,Single String,De Swert [1875],"p. 11, no. 42–46",x,x
Left Side,Arpeggios,3 Octave,Single String,Grützmacher (1909),"p. 17, Exercise 12",,x
Left Side,Arpeggios,3 Octave,Single String,Smith (1974),"p. 26, Ex. 33, no. 3",,x
Left Side,Arpeggios,3 Octave,Dominant Sevenths,Raynal (1920),"pp. 24–26, Arpèges de Septième de Dominante",x,x
Left Side,Arpeggios,3 Octave,Dominant Sevenths,Rüdinger (1891),"p. 34, Septim Akkorder",,x
Left Side,Arpeggios,3 Octave,Dominant Sevenths,Whitehouse and Tabb [n.d.],"p. 6, Arpeggios on the Chord of the Dominant Seventh",x,x
Left Side,Arpeggios,3 Octave,Diminished Sevenths,Whitehouse and Tabb [n.d.],"p. 7, Arpeggios on the Chord of the Diminished Seventh",x,x
Left Side,Arpeggios,3 Octave,Sevenths,Raynal (1920),"pp. 28–30, Arpèges a 3 et 4 Octaves de 7th",,x
Left Side,Arpeggios,3 Octave,Sevenths,Raynal (1920),"pp. 31–33, Accords de Septième",,x
Left Side,Arpeggios,3 Octave,Sevenths,Raynal (1920),"pp. 33–34, Accords de Neuvième",,x
Left Side,Arpeggios,3 Octave,Broken Chord Exercises,Abbiate (1900),"pp. 190–191, Exercises 2, 4, 6, 8, 10",x,x
Left Side,Arpeggios,3 Octave,Broken Chord Exercises,Fitzenhagen (1906),"pp. 28–29, Exercise 5",x,x
Left Side,Arpeggios,4 Octave,,Bazelaire (1925),"p. 17, Exercises 43–44",,x
Left Side,Arpeggios,4 Octave,,Feuillard (1919),"p. 29, Exercise 21",x,x
Left Side,Arpeggios,4 Octave,,Fitzenhagen (1906),"pp. 24–25, Exercise C",,x
Left Side,Arpeggios,4 Octave,,Galamian/Jensen (1994),"pp. 56–67, Four–Octave Arpeggios",,x
Left Side,Arpeggios,4 Octave,,Magg (1965),p. 50,,x
Left Side,Arpeggios,4 Octave,,Raynal (1920),"pp. 8–11, Exercises 3–30",x,x
Left Side,Arpeggios,4 Octave,,Raynal (1920),"p. 13, Exercises 37–40",,x
Left Side,Arpeggios,4 Octave,,Whitehouse and Tabb [n.d.],"p. 5, Arpeggios of the Major and Minor Common Chords",,x
Left Side,Arpeggios,4 Octave,,Yampolsky (1971),"p. 5, no. 3",,x
Left Side,Arpeggios,4 Octave,,Yampolsky (1971),"p. 11, no. 3–5",,x
Left Side,Arpeggios,4 Octave,,Yampolsky (1971),"p. 14, no. 3–4",,x
Left Side,Arpeggios,4 Octave,,Yampolsky (1971),"pp. 17–18, no. 3–5",,x
Left Side,Arpeggios,4 Octave,,Yampolsky (1971),"pp. 20–21, no. 3–4",,x
Left Side,Arpeggios,4 Octave,,Yampolsky (1971),"pp. 23–24, no. 3–5",,x
Left Side,Arpeggios,4 Octave,,Yampolsky (1971),"p. 26, no. 3–4",,x
Left Side,Arpeggios,4 Octave,,Yampolsky (1971),"pp. 30–31, no. 3–5",,x
Left Side,Arpeggios,4 Octave,,Yampolsky (1971),"p. 35, no. 3–4",,x
Left Side,Arpeggios,4 Octave,,Yampolsky (1971),"pp. 38–39, no. 3–5",,x
Left Side,Arpeggios,4 Octave,,Yampolsky (1971),"pp. 41–42, no. 3–4",,x
Left Side,Arpeggios,4 Octave,,Yampolsky (1971),"pp. 44–45, no. 3–5",,x
Left Side,Arpeggios,4 Octave,,Yampolsky (1971),"p. 47, no. 3–4",,x
Left Side,Arpeggios,4 Octave,,Yampolsky (1971),"pp. 50–51, no. 3–5",,x
Left Side,Arpeggios,4 Octave,,Yampolsky (1971),"p. 53, no. 3–4",,x
Left Side,Arpeggios,4 Octave,,Yampolsky (1971),"p. 57–58, no. 3–5",,x
Left Side,Arpeggios,4 Octave,,Yampolsky (1971),"p. 60, no. 3–4",,x
Left Side,Arpeggios,4 Octave,,Yampolsky (1971),"pp. 63–64, no. 3–5",,x
Left Side,Arpeggios,4 Octave,,Yampolsky (1971),"pp. 66–67, no. 3–4",,x
Left Side,Arpeggios,4 Octave,,Yampolsky (1971),"p. 70, no. 3–5",,x
Left Side,Arpeggios,4 Octave,,Yampolsky (1971),"p. 72, no. 3–4",,x
Left Side,Arpeggios,4 Octave,,Yampolsky (1971),"p. 75, no. 3–5",,x
Left Side,Arpeggios,4 Octave,,Yampolsky (1971),"p. 78, no. 3–4",,x
Left Side,Arpeggios,4 Octave,,Yampolsky (1971),"pp. 81–82, no. 3–5",,x
Left Side,Arpeggios,4 Octave,12 Keys: Major,Abbiate (1900),"pp. 167–172, Gammes et Arpèges",x,x
Left Side,Arpeggios,4 Octave,12 Keys: Major,Bazelaire (1925),"pp. 18–47, Scales and Arpeggios in all Major and Minor Keys",,x
Left Side,Arpeggios,4 Octave,12 Keys: Major,Jeral (1908),pp. 9–16,,x
Left Side,Arpeggios,4 Octave,12 Keys: Major,Klengel [1902-1907] vol. 1,"p. 34, Triads through Four Octaves",,x
Left Side,Arpeggios,4 Octave,12 Keys: Major,Raynal (1920),p. 17,,x
Left Side,Arpeggios,4 Octave,12 Keys: Major,Rüdinger (1891),"p. 33, Dur-Treklange med Tommelfinger",,x
Left Side,Arpeggios,4 Octave,12 Keys: Minor,Abbiate (1900),"pp. 167–172, Gammes et Arpèges",x,x
Left Side,Arpeggios,4 Octave,12 Keys: Minor,Bazelaire (1925),"pp. 18–47, Scales and Arpeggios in all Major and Minor Keys",,x
Left Side,Arpeggios,4 Octave,12 Keys: Minor,Jeral (1908),pp. 9–16,,x
Left Side,Arpeggios,4 Octave,12 Keys: Minor,Klengel [1902-1907] vol. 1,"p. 34, Triads through Four Octaves",,x
Left Side,Arpeggios,4 Octave,12 Keys: Minor,Raynal (1920),p. 18,,x
Left Side,Arpeggios,4 Octave,Augmented ,Feuillard (1919),"p. 33, Exercise 23",x,x
Left Side,Arpeggios,4 Octave,Diminished Sevenths,Cossmann [1876],pp. 16–17,,x
Left Side,Arpeggios,4 Octave,Diminished Sevenths,Raynal (1920),"pp. 36–37, Des Septièmes Diminuées",,x
Left Side,Arpeggios,4 Octave,Diminished Sevenths,Rüdinger (1891),"pp. 35–36, Formindskede Septimakkorder",,x
Left Side,Arpeggios,4 Octave,Diminished Sevenths,Whitehouse and Tabb [n.d.],"p. 7, Arpeggios on the Chord of the Diminished Seventh",x,x
Left Side,Arpeggios,4 Octave,Dominant Sevenths,Raynal (1920),"pp. 24–26, Arpèges de Septième de Dominante",x,x
Left Side,Arpeggios,4 Octave,Dominant Sevenths,Whitehouse and Tabb [n.d.],"p. 6, Arpeggios on the Chord of the Dominant Seventh",x,x
Left Side,Arpeggios,4 Octave,Sevenths,Raynal (1920),"pp. 28–30, Arpèges a 3 et 4 Octaves de 7th",,x
Left Side,Arpeggios,4 Octave,Sevenths,Raynal (1920),"pp. 31–33, Accords de Septième",,x
Left Side,Arpeggios,4 Octave,Sevenths,Raynal (1920),"pp. 33–34, Accords de Neuvième",,x
Left Side,Arpeggios,4 Octave,Thumb Position,Raynal (1920),"p. 19, Exercises 54–56",,x
Left Side,Arpeggios,4 Octave,Broken Chord Exercises,Abbiate (1900),"pp. 173–185, Intervalles de Tierces et Aprèges",,x
Left Side,Arpeggios,4 Octave,Broken Chord Exercises,Abbiate (1900),"pp. 190–191, Exercises 1, 3, 5, 7, 9",x,x
Left Side,Arpeggios,4 Octave,Broken Chord Exercises,De Swert [1875],"p. 13, no. 55–56",x,x
Left Side,Arpeggios,4 Octave,Broken Chord Exercises,Raynal (1920),"p. 12, Exercises 34–35",,x
Left Side,Arpeggios,4 Octave,Broken Chord Exercises,Rüdinger (1891),"pp. 35–36, Formindskede Septimakkorder",,x
Left Side,Arpeggios,4 Octave,Broken Chord Exercises,Schröder [1878],"p. 17, Exercises 15–16, 21–22",,
Left Side,Arpeggios,4 Octave,Broken Chord Exercises,Tortelier (1988),"pp. 100–102, Exercise for the Study of Arpeggios",,x
Left Side,Arpeggios,4 Octave,Broken Chord Exercises,Yampolsky (1971),"p. 6, no. 5",,x
Left Side,Arpeggios,4 Octave,Broken Chord Exercises,Yampolsky (1971),"p. 12, no. 6",x,x
Left Side,Arpeggios,4 Octave,Broken Chord Exercises,Yampolsky (1971),"p. 15, no. 5",,x
Left Side,Arpeggios,4 Octave,Broken Chord Exercises,Yampolsky (1971),"p. 18, no. 6",,x
Left Side,Arpeggios,4 Octave,Broken Chord Exercises,Yampolsky (1971),"p. 21, no. 5",,x
Left Side,Arpeggios,4 Octave,Broken Chord Exercises,Yampolsky (1971),"p. 24, no. 6",,x
Left Side,Arpeggios,4 Octave,Broken Chord Exercises,Yampolsky (1971),"p. 27, no. 5",,x
Left Side,Arpeggios,4 Octave,Broken Chord Exercises,Yampolsky (1971),"p. 31, no. 6",,x
Left Side,Arpeggios,4 Octave,Broken Chord Exercises,Yampolsky (1971),"p. 35, no. 5",,x
Left Side,Arpeggios,4 Octave,Broken Chord Exercises,Yampolsky (1971),"p. 39, no. 6",,x
Left Side,Arpeggios,4 Octave,Broken Chord Exercises,Yampolsky (1971),"p. 42, no. 5",,x
Left Side,Arpeggios,4 Octave,Broken Chord Exercises,Yampolsky (1971),"p. 45, no. 6",,x
Left Side,Arpeggios,4 Octave,Broken Chord Exercises,Yampolsky (1971),"p. 48, no. 5",,x
Left Side,Arpeggios,4 Octave,Broken Chord Exercises,Yampolsky (1971),"p. 51, no. 6",,x
Left Side,Arpeggios,4 Octave,Broken Chord Exercises,Yampolsky (1971),"p. 54, no. 5",,x
Left Side,Arpeggios,4 Octave,Broken Chord Exercises,Yampolsky (1971),"p. 58, no. 6",,x
Left Side,Arpeggios,4 Octave,Broken Chord Exercises,Yampolsky (1971),"p. 61, no. 5",,x
Left Side,Arpeggios,4 Octave,Broken Chord Exercises,Yampolsky (1971),"p. 64, no. 6",,x
Left Side,Arpeggios,4 Octave,Broken Chord Exercises,Yampolsky (1971),"p. 67, no. 5",,x
Left Side,Arpeggios,4 Octave,Broken Chord Exercises,Yampolsky (1971),"p. 70–71, no. 6",,x
Left Side,Arpeggios,4 Octave,Broken Chord Exercises,Yampolsky (1971),"p. 73, no. 5",,x
Left Side,Arpeggios,4 Octave,Broken Chord Exercises,Yampolsky (1971),"p. 76, no. 6",,x
Left Side,Arpeggios,4 Octave,Broken Chord Exercises,Yampolsky (1971),"p. 79, no. 5",,x
Left Side,Arpeggios,4 Octave,Broken Chord Exercises,Yampolsky (1971),"p. 82, no. 6",,x
Left Side,Arpeggios,Groups of 9 Notes,,Galamian/Jensen (1994),pp. 113–114,,x
Left Side,Arpeggios,Groups of 12 Notes,,Galamian/Jensen (1994),pp. 109–113,,x
Left Side,Arpeggios,Neck Positions Only ,Broken Chord Exercises,Schröder (1876),"pp. 8–9, Exercises 4–5, 9–10, 13, 16",,x
Left Side,Arpeggios,Thumb Positions Only,Broken Chord Exercises,Klengel [1902-1907] vol. 1,"pp. 87–88, Exercises 2–2a",x,x
Left Side,Arpeggios,Thumb Positions Only,Broken Chord Exercises,Klengel [1902-1907] vol. 1,"pp. 89–90, Exercises 10–12",x,x
Left Side,Arpeggios,Thumb Positions Only,Broken Chord Exercises,Klengel [1902-1907] vol. 1,"p. 91, Exercises 2–2a",x,
Left Side,Arpeggios,Thumb Positions Only,Broken Chord Exercises,Klengel [1902-1907] vol. 1,"pp. 92–94, Exercises 7–8, 10–12",x,x
Left Side,Arpeggios,Thumb Positions Only,Broken Chord Exercises,Klengel [1902-1907] vol. 1,"pp. 102–103, Exercises 52–54",,x
Left Side,Arpeggios,Thumb Positions Only,Broken Chord Exercises,Klengel [1902-1907] vol. 1,"p. 110, Exercise 109",x,x
,,,,,,,
Left Side,Double Stops,Mixed Double Stops,,Abbiate (1900),"p. 166, Exercises 3–4",x,x
Left Side,Double Stops,Mixed Double Stops,,Cossmann [1876],"pp. 2–5, Trill Studies",x,
Left Side,Double Stops,Mixed Double Stops,,De Swert [1875],"p. 8, no. 25–26",x,
Left Side,Double Stops,Mixed Double Stops,,Feuillard (1919),"p. 37, Exercises 28–29",,
Left Side,Double Stops,Mixed Double Stops,,Fitzenhagen (1906),"pp. 25–26, Triad–Studies in Double Stops",x ,x
Left Side,Double Stops,Mixed Double Stops,,Grützmacher (1909),"p. 26, Exercise 7",x,x
Left Side,Double Stops,Mixed Double Stops,,Klengel [1902-1907] vol. 1,"p. 53, Exercise 10",,
Left Side,Double Stops,Mixed Double Stops,,Klengel [1902-1907] vol. 1,"pp. 66–67, Exercise 12",,
Left Side,Double Stops,Mixed Double Stops,,Klengel [1902-1907] vol. 1,"p. 107, Exercises 90–92",,x
Left Side,Double Stops,Mixed Double Stops,,Klengel [1902-1907] vol. 1,"p. 110, Exercise 108",,x
Left Side,Double Stops,Mixed Double Stops,,"Klengel (1909, 1939)","pp. 16–25, Exercises 88–106",,
Left Side,Double Stops,Mixed Double Stops,,"Klengel (1909, 1939)","pp. 26–28, Exercises 107–114",,
Left Side,Double Stops,Mixed Double Stops,,"Klengel (1909, 1939)","pp. 28–29, Exercises 116–119",,
Left Side,Double Stops,Mixed Double Stops,,"Klengel (1909, 1939)","pp. 30–31, Exercises 123–135",,
Left Side,Double Stops,Mixed Double Stops,,"Kummer (1839, 1900)","p. 23, Exercises in Double-Stops",,
Left Side,Double Stops,Mixed Double Stops,,Magg (1965),"p. 23, Exercise a",,x
Left Side,Double Stops,Mixed Double Stops,,Magg (1965),"p. 24, Exercise b",,x
Left Side,Double Stops,Mixed Double Stops,,Magg (1965),"pp. 28–29, Exercises k–l",,x
Left Side,Double Stops,Mixed Double Stops,,Magg (1965),"pp. 31–33, Exercises II–IV",x,x
Left Side,Double Stops,Mixed Double Stops,,Magg (1965),"pp. 32–33, Exercise IV",x,x
Left Side,Double Stops,Mixed Double Stops,,Magg (1965),"pp. 60–61, Mixed Double Stops",x,x
Left Side,Double Stops,Mixed Double Stops,,Raynal (1920),"pp. 27–28, Exercise 64",,x
Left Side,Double Stops,Mixed Double Stops,,Rosenthal (1900),"p. 7, Exercise 32",,
Left Side,Double Stops,Mixed Double Stops,,Rosenthal (1900),"pp. 35–39, Exercises 1, 3, 5, 7, 9, 11, 15",x ,
Left Side,Double Stops,Mixed Double Stops,,Rosenthal (1900),"pp. 44–45, Exercises 26–29",x,x
Left Side,Double Stops,Mixed Double Stops,,Rosenthal (1900),"p. 49, Exercises 43–44",x,x
Left Side,Double Stops,Mixed Double Stops,,Rosenthal (1900),"pp. 50–51, Exercises 49, 51",x,x
Left Side,Double Stops,Mixed Double Stops,,Rosenthal (1900),"p. 54, Exercises 61–64",x,x
Left Side,Double Stops,Mixed Double Stops,,Rüdinger (1891),"p. 6, Dobbeltgreb",,
Left Side,Double Stops,Mixed Double Stops,,Rüdinger (1891),"p. 30, Exercise 5",,
Left Side,Double Stops,Mixed Double Stops,,Rüdinger (1891),"p. 47, Exercise 22",x,x
Left Side,Double Stops,Mixed Double Stops,,Rüdinger (1891),"p. 50, Exercise 13",x,x
Left Side,Double Stops,Mixed Double Stops,,Rüdinger (1891),"pp. 54–55, Exercise 2",,x
Left Side,Double Stops,Mixed Double Stops,,Ševčík (1935),"p. 22, Exercise 15",,x
Left Side,Double Stops,Mixed Double Stops,,Starker (1965),"pp. 7–10, Position Exercises",,
Left Side,Double Stops,Mixed Double Stops,,Starker (1965),"pp. 11–12, Position Exercises",,
Left Side,Double Stops,Mixed Double Stops,,Starker (1965),"p. 16, Three Finger Position Exercises",,
Left Side,Double Stops,Mixed Double Stops,,Starker (1965),"pp. 19–20, Thumb Position Exercises",,x
Left Side,Double Stops,Mixed Double Stops,,Starker (1965),"pp. 27–29, Connection of Positions",,
Left Side,Double Stops,Mixed Double Stops,,Starker (1965),"p. 30, Connections of Positions Across Strings",,
Left Side,Double Stops,Mixed Double Stops,,Starker (1965),"pp. 31–32, Serial Control Exercises with Double Stops in Thumb Position",,x
Left Side,Double Stops,Mixed Double Stops,,Smith (1974),"p. 4, Ex. 1, no. 1–5",,
Left Side,Double Stops,Mixed Double Stops,,Smith (1974),"pp. 4–5, Ex. 2, no. 1",,
Left Side,Double Stops,Mixed Double Stops,,Smith (1974),"pp. 4–5, Ex. 2, no. 2",,x
Left Side,Double Stops,Mixed Double Stops,,Smith (1974),"p. 5, Ex. 3, no. 1–3",,
Left Side,Double Stops,Mixed Double Stops,,Smith (1974),"p. 5, Ex. 3, no. 4",x,
Left Side,Double Stops,Mixed Double Stops,,Smith (1974),"p. 5, Ex. 3, no. 5–6",,
Left Side,Double Stops,Mixed Double Stops,,Smith (1974),"p. 16, Ex. 17–19",x,x
Left Side,Double Stops,Mixed Double Stops,,Smith (1974),"p. 19, Ex. 23",,x
Left Side,Double Stops,Mixed Double Stops,,Pais via Smith (1974),"p. 22, Ex. 29",,
Left Side,Double Stops,Mixed Double Stops,,Smith (1974),"p. 25, Ex. 30 ",,x
Left Side,Double Stops,Mixed Double Stops,,Smith (1974),"p. 31, Ex. 43",x,x
Left Side,Double Stops,Mixed Double Stops,,Becker via Smith (1974),"p. 31, Ex. 44",x,
Left Side,Double Stops,Mixed Double Stops,,Tortelier (1988),"p. 60 top, For Intonation",,
Left Side,Double Stops,Mixed Double Stops,,Tortelier (1988),"pp. 95–96, Exercise to Prevent the Hand from a Natural but Faulty Tendency to Slope Backwards",x,
Left Side,Double Stops,Mixed Double Stops,,Yampolsky (1971),"p. 10, no. 13",x,x
Left Side,Double Stops,Mixed Double Stops,,Yampolsky (1971),"p. 16, no. 11",x,x
Left Side,Double Stops,Mixed Double Stops,,Yampolsky (1971),"p. 22, no. 9",x,x
Left Side,Double Stops,Mixed Double Stops,,Yampolsky (1971),"p. 29, no. 14",x,x
Left Side,Double Stops,Mixed Double Stops,,Yampolsky (1971),"p. 37, no. 11",x,x
Left Side,Double Stops,Mixed Double Stops,,Yampolsky (1971),"p. 43, no. 12",x,x
Left Side,Double Stops,Mixed Double Stops,,Yampolsky (1971),"p. 49, no. 12",x,x
Left Side,Double Stops,Mixed Double Stops,,Yampolsky (1971),"p. 56, no. 12",x,x
Left Side,Double Stops,Mixed Double Stops,,Yampolsky (1971),"p. 62, no. 11",,x
Left Side,Double Stops,Mixed Double Stops,,Yampolsky (1971),"p. 68, no. 9",x,x
Left Side,Double Stops,Mixed Double Stops,,Yampolsky (1971),"p. 74, no. 11",x,x
Left Side,Double Stops,Mixed Double Stops,,Yampolsky (1971),"p. 80, no. 9",x,x
Left Side,Double Stops,Unisons,,Raynal (1920),"pp. 14–15, Exercises 44–45",,x
Left Side,Double Stops,Unisons,,Raynal (1920),"p. 28, Exercises 65–66",,x
Left Side,Double Stops,Unisons,,Rosenthal (1900),"p. 55, Exercise 66",,x
Left Side,Double Stops,Unisons,,Rosenthal (1900),p. 61,,x
Left Side,Double Stops,Unisons,,Rüdinger (1891),"p. 55, Exercise 2",,x
Left Side,Double Stops,Unisons,Scalar,Magg (1965),"p. 28, Exercise j",,x
Left Side,Double Stops,Unisons,Scalar Patterns,Magg (1965),"p. 31, Exercise II",,x
Left Side,Double Stops,Seconds,,Raynal (1920),"p. 28, Exercises 65–66",,x
Left Side,Double Stops,Seconds,Scalar,Magg (1965),"p. 28, Exercise j",,x
Left Side,Double Stops,Thirds,,Grützmacher (1909),"pp. 26–27, Exercises 9–12",x,x
Left Side,Double Stops,Thirds,,Grützmacher (1909),"p. 31, Exercises 17–20",,x
Left Side,Double Stops,Thirds,,Grützmacher (1909),"p. 35, Exercises 18–20",,x
Left Side,Double Stops,Thirds,,Smith (1974),"p. 19, Ex. 22",,
Left Side,Double Stops,Thirds,,Smith (1974),"p. 19, Ex. 24",,x
Left Side,Double Stops,Thirds,,Smith (1974),"p. 20, Ex. 25 ",,x
Left Side,Double Stops,Thirds,,Smith (1974),"p. 25, Ex. 31",,
Left Side,Double Stops,Thirds,,Becker via Smith (1974),"p. 37, Ex. 56",x,x
Left Side,Double Stops,Thirds,Fingered Thirds,Abbiate (1900),"pp. 165–166, Exercises 1–2",,x
Left Side,Double Stops,Thirds,Fingered Thirds,Abbiate (1900),"pp. 192–195, Gammes en Tierces",x,x
Left Side,Double Stops,Thirds,Fingered Thirds,De Swert [1875],"pp. 8–9, no. 27–29",x,x
Left Side,Double Stops,Thirds,Fingered Thirds,Grützmacher (1909),"p. 27, Exercises 13–17",,x
Left Side,Double Stops,Thirds,Fingered Thirds,Klengel [1902-1907] vol. 1,"p. 107, Exercises 85–86",,x
Left Side,Double Stops,Thirds,Fingered Thirds,Klengel [1902-1907] vol. 1,"pp. 108–109, Exercises 95–100",,x
